OPE ID,School,City,State,Zip Code,Full Address,lat,lon,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,avg_loans_originated,# of Disbursements,$ of Disbursements,avg_loans_disbursed
42390,B-UNIQUE BEAUTY AND BARBER ACADEMY,GREENVILLE,SC,29607,GREENVILLE SC 29607 ,34.83,-82.30,Proprietary,Total,60,60,294000,4900,60,147000,2450
2121,BABSON COLLEGE,BABSON PARK,MA,2457,BABSON PARK MA 2457 ,42.30,-71.26,Private-Nonprofit,Total,9302,9314,94957740,10195.16212,9344,48988754,5242.803296
3147,BACONE COLLEGE,MUSKOGEE,OK,74403,MUSKOGEE OK 74403 ,35.75,-95.36,Private-Nonprofit,Total,16,16,88000,5500,16,44000,2750
4673,BAKER COLLEGE,OWOSSO,MI,48867,OWOSSO MI 48867 ,43.00,-84.17,Private-Nonprofit,Total,38867,40599,218133194,5372.871105,40599,109623523,2700.15328
1903,BAKER UNIVERSITY,BALDWIN CITY,KS,66006,BALDWIN CITY KS 66006 ,38.77,-95.21,Private-Nonprofit,Total,12785,13154,94158463,7158.162004,13169,49082201,3727.101602
1118,BAKERSFIELD COLLEGE,BAKERSFIELD,CA,93305,BAKERSFIELD CA 93305 ,35.40,-118.98,Public,Total,815,815,4440395,5448.337423,830,1229915,1481.825301
12268,BALDWIN BEAUTY SCHOOLS,AUSTIN,TX,78704,AUSTIN TX 78704 ,30.24,-97.76,Proprietary,Total,337,349,1041180,2983.323782,357,520638,1458.369748
3014,BALDWIN WALLACE UNIVERSITY,BEREA,OH,44017,BEREA OH 44017 ,41.38,-81.86,Private-Nonprofit,Total,33640,34075,210950711,6190.776552,34075,107539835,3155.974615
1786,BALL STATE UNIVERSITY,MUNCIE,IN,47306,MUNCIE IN 47306 ,40.20,-85.38,Public,Total,152382,154424,1067512023,6912.863434,154424,599920601,3884.892251
13208,BAPTIST BIBLE COLLEGE,SPRINGFIELD,MO,65803,SPRINGFIELD MO 65803 ,37.23,-93.29,Private-Nonprofit,Total,2353,2401,10720796,4465.137859,2401,5288578,2202.656393
31052,BAPTIST HEALTH COLLEGE LITTLE ROCK,LITTLE ROCK,AR,72210,LITTLE ROCK AR 72210 ,34.67,-92.43,Private-Nonprofit,Total,6878,8366,32684041,3906.77038,11146,20291547,1820.522788
34403,BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,MEMPHIS,TN,38104,MEMPHIS TN 38104 ,35.14,-90.03,Private-Nonprofit,Total,9758,9938,43767280,4404.033005,9938,25586894,2574.652244
37333,BAPTIST UNIVERSITY OF THE AMERICAS,SAN ANTONIO,TX,78224,SAN ANTONIO TX 78224 ,29.31,-98.53,Private-Nonprofit,Total,60,60,348000,5800,60,174000,2900
41890,BARBER & BEAUTY INSTITUTE OF NEW YORK,HEMPSTEAD,NY,11550,HEMPSTEAD NY 11550 ,40.72,-73.62,Proprietary,Total,20,20,26252,1312.6,20,13132,656.6
42290,BARBER INSTITUTE OF TEXAS,LONGVIEW,TX,75602,LONGVIEW TX 75602 ,32.49,-94.73,Proprietary,Total,112,112,538000,4803.571429,112,269000,2401.785714
41927,BARBER SCHOOL (THE) BY TIM HITE,MIDVALE,UT,84047,MIDVALE UT 84047 ,40.62,-111.89,Proprietary,Total,212,212,922000,4349.056604,212,461000,2174.528302
42246,BARBER SCHOOL OF PITTSBURGH,PITTSBURGH,PA,15220,PITTSBURGH PA 15220 ,40.40,-80.06,Proprietary,Total,513,513,2093895,4081.666667,545,1108082,2033.177982
42435,BARBER TECH ACADEMY,ORANGEBURG,SC,29115,ORANGEBURG SC 29115 ,33.51,-80.86,Proprietary,Total,60,60,300000,5000,60,150000,2500
1917,BARCLAY COLLEGE,HAVILAND,KS,67059,HAVILAND KS 67059 ,37.62,-99.11,Private-Nonprofit,Total,423,423,1918688,4535.905437,431,1135188,2633.846868
2671,BARD COLLEGE,ANNANDALE-ON-HUDSON,NY,12504,ANNANDALE-ON-HUDSON NY 12504 ,42.01,-73.91,Private-Nonprofit,Total,17886,18809,119900601,6374.639853,18837,62583245,3322.357329
9645,BARD COLLEGE AT SIMON'S ROCK,GREAT BARRINGTON,MA,1230,GREAT BARRINGTON MA 1230 ,42.21,-73.34,Private-Nonprofit,Total,2749,2845,16106983,5661.505448,2845,9379833,3296.953603
2708,BARNARD COLLEGE,NEW YORK,NY,10027,NEW YORK NY 10027 ,40.81,-73.95,Private-Nonprofit,Total,6996,7059,83562452,11837.71809,7059,42296282,5991.823488
1466,BARRY UNIVERSITY,MIAMI SHORES,FL,33161,MIAMI SHORES FL 33161 ,25.89,-80.20,Private-Nonprofit,Total,66364,66951,852196412,12728.65845,67015,558176836,8329.132821
1119,BARSTOW COMMUNITY COLLEGE,BARSTOW,CA,92311,BARSTOW CA 92311 ,34.89,-117.00,Public,Total,120,120,242000,2016.666667,120,121000,1008.333333
2908,BARTON COLLEGE,WILSON,NC,27893,WILSON NC 27893 ,35.72,-77.97,Private-Nonprofit,Total,17190,17430,107950040,6193.347103,17430,52225952,2996.325416
4608,BARTON COUNTY COMMUNITY COLLEGE,GREAT BEND,KS,67530,GREAT BEND KS 67530 ,38.36,-98.79,Public,Total,4829,4829,22863664,4734.658107,4837,11388376,2354.429605
